Package, PID, Elapsed time, utime, stime, cutime, cstime, IO rchar, IO wchar, IO syscr, IO syscw, IO read_bytes, IO write_bytes, IO cancelled_write_bytes, rusage ru_utime, rusage ru_stime, rusage ru_maxrss, rusage ru_minflt, rusage ru_majflt, rusage ru_inblock, rusage ru_oublock, rusage ru_nvcsw, rusage ru_nivcsw, Child rusage ru_utime, Child rusage ru_stime, Child rusage ru_maxrss, Child rusage ru_minflt, Child rusage ru_majflt, Child rusage ru_inblock, Child rusage ru_oublock, Child rusage ru_nvcsw, Child rusage ru_nivcsw
libx11-native, 730922, 0.55, 18, 3, 2, 2, 1071170, 231925, 613, 269, 53248, 135168, 0, 0.180555, 0.032407, 70848, 18537, 2, 104, 224, 43, 103, 0.023732, 0.021082, 67764, 5041, 0, 0, 40, 98, 77
nettle-native, 709519, 0.54, 19, 4, 3, 0, 1095876, 241901, 649, 278, 61440, 151552, 0, 0.195216, 0.045932999999999995, 70884, 18741, 2, 104, 240, 57, 74, 0.035932, 0.0074919999999999995, 67792, 5026, 0, 16, 56, 101, 68
update-rc.d-native, 757748, 0.15, 16, 2, 1, 1, 878091, 194918, 545, 259, 12288, 139264, 0, 0.165954, 0.020238, 70656, 18328, 0, 24, 232, 26, 113, 0.016964, 0.019787, 67656, 4931, 0, 0, 40, 97, 59
cairo-native, 713885, 0.46, 19, 4, 2, 1, 1193184, 295862, 641, 279, 24576, 159744, 0, 0.190358, 0.047589, 71144, 18836, 0, 0, 224, 49, 244, 0.029190999999999998, 0.014964, 68124, 5101, 0, 48, 88, 149, 68
libtasn1-native, 709782, 0.54, 19, 2, 3, 0, 1377839, 326526, 661, 284, 69632, 155648, 0, 0.191973, 0.02504, 70888, 18750, 4, 136, 224, 56, 108, 0.037073, 0.009684, 67804, 5087, 1, 0, 80, 103, 75
python3-wheel-native, 746600, 0.33, 17, 3, 2, 1, 808592, 176001, 575, 263, 8192, 135168, 0, 0.17277199999999998, 0.03676, 70920, 18483, 1, 16, 224, 46, 108, 0.027745, 0.013066999999999999, 67828, 4994, 0, 0, 40, 117, 90
python3-flit-core-native, 727424, 0.63, 17, 5, 3, 0, 811460, 175736, 589, 261, 8192, 135168, 0, 0.179912, 0.053591, 70700, 18500, 1, 16, 224, 60, 61, 0.037009, 0.0012829999999999999, 67616, 4988, 0, 0, 40, 121, 63
spirv-tools-native, 708138, 0.42, 17, 3, 3, 1, 901209, 192602, 584, 258, 90112, 135168, 0, 0.173592, 0.033871, 70880, 18769, 0, 0, 224, 53, 125, 0.032165, 0.010659, 67796, 4996, 2, 176, 40, 112, 140
libsm-native, 708684, 0.39, 17, 3, 2, 1, 829171, 173803, 589, 262, 0, 131072, 0, 0.174794, 0.031073999999999997, 70816, 18563, 0, 0, 224, 49, 433, 0.028523, 0.010964999999999999, 67732, 4973, 0, 0, 32, 122, 187
gtk+3-native, 723619, 0.46, 19, 4, 2, 1, 1630601, 314062, 734, 298, 0, 159744, 0, 0.19100999999999999, 0.042879, 71312, 19272, 0, 0, 248, 39, 76, 0.029761, 0.012307, 68216, 5092, 0, 0, 64, 129, 103
libsolv-native, 731578, 0.53, 20, 3, 3, 0, 810124, 168202, 548, 255, 0, 131072, 0, 0.203643, 0.036364, 70888, 18803, 0, 0, 224, 32, 160, 0.031525, 0.008683, 67804, 4906, 0, 0, 32, 76, 42
automake-native, 755634, 0.19, 17, 4, 2, 1, 982319, 222534, 570, 266, 24576, 139264, 0, 0.179422, 0.041992, 71024, 18574, 1, 48, 224, 37, 48, 0.029758, 0.010761, 67920, 4998, 0, 0, 48, 112, 78
bzip2-native, 753831, 0.17, 20, 4, 2, 1, 1335320, 317315, 704, 288, 69632, 159744, 0, 0.20349399999999998, 0.044398, 71248, 18853, 6, 136, 232, 57, 93, 0.023041, 0.017436999999999998, 68216, 5075, 1, 0, 80, 98, 81
libunistring-native, 709981, 0.34, 17, 2, 2, 1, 1148572, 268219, 629, 274, 49152, 155648, 0, 0.17519099999999999, 0.028409, 70736, 18688, 3, 96, 232, 50, 187, 0.023112999999999998, 0.019294, 67652, 5049, 1, 0, 72, 148, 87
pseudo-native, 759417, 0.27, 17, 2, 2, 1, 1035900, 232053, 616, 266, 28672, 139264, 0, 0.175304, 0.020860999999999998, 70940, 18236, 1, 56, 224, 60, 117, 0.021771, 0.018352999999999998, 67856, 4958, 0, 0, 48, 88, 100
harfbuzz-native, 708378, 0.53, 22, 2, 2, 1, 849937, 183219, 574, 275, 0, 135168, 0, 0.22575299999999998, 0.029606999999999998, 71164, 18904, 0, 0, 224, 34, 301, 0.027816, 0.016138, 68068, 5003, 0, 0, 40, 132, 110
python3-native, 753972, 0.15, 24, 5, 1, 1, 1145211, 203169, 680, 269, 20480, 139264, 0, 0.248501, 0.051278, 72724, 19858, 1, 40, 224, 85, 254, 0.019591, 0.016019, 69628, 4993, 0, 0, 48, 124, 163
python3-six-native, 736556, 0.43, 20, 2, 2, 1, 808784, 176219, 608, 264, 0, 135168, 0, 0.207953, 0.029706999999999997, 70936, 18603, 0, 0, 224, 58, 82, 0.027967, 0.011354, 67844, 4997, 0, 0, 40, 78, 113
zlib-native, 752305, 0.21, 14, 4, 2, 1, 906419, 169323, 560, 257, 8192, 135168, 0, 0.14944, 0.041096, 70828, 18468, 0, 16, 232, 27, 140, 0.024062, 0.014473999999999999, 67764, 4885, 0, 0, 32, 81, 125
makedepend-native, 717648, 0.43, 17, 3, 3, 0, 828069, 174861, 579, 261, 8192, 131072, 0, 0.17585099999999998, 0.033495, 70728, 18469, 1, 16, 224, 49, 219, 0.035342, 0.007507, 67644, 4993, 0, 0, 32, 111, 76
librsvg-native, 771875, 0.16, 27, 2, 1, 2, 1229313, 694118, 609, 903, 0, 163840, 0, 0.273483, 0.02413, 73592, 20615, 0, 0, 224, 32, 135, 0.015695999999999998, 0.02413, 70488, 5106, 0, 0, 96, 90, 62
